"customerid","first_name","last_name","gender"
4595,"Zechary","Low","M"
4596,"Zoe","Yip","F"
4597,"George","Ng","M"
4598,"Cindy","Low","F"
4599,"Keith","Lim","M"
4600,"Catherine","Tan","F"
4601,"Diana","Wong","F"
4602,"Zechary","Low","M"
4603,"Percy","Chua","M"
4604,"Michael","Low","M"
4605,"Susan","Choo","F"
4606,"Jennifer","Chan","F"
4607,"Richard","Seah","M"
4608,"Uma","Soh","F"
4609,"Henry","Chua","M"
4610,"Regina","Yip","F"
4611,"Emily","Tan","F"
4612,"Alex","Loh","M"
4613,"Emily","Seah","F"
4614,"Frank","Lee","M"
4615,"David","Yip","M"
4616,"Magdalene","Ho","F"
4617,"Jean","Chan","F"
4618,"Stanley","Tan","M"
4619,"Vincent","Choo","M"
4620,"Leonard","Yip","M"
4621,"Nicholas","Yeo","M"
4622,"Percy","Low","M"
4623,"Zoe","Loh","F"
4624,"Pearlyn","Tan","F"
4625,"Violet","Ng","F"
4626,"Roger","Chan","M"
4627,"Xander","Ng","M"
4628,"Felicity","Choo","F"
4629,"Gary","Chua","M"
4630,"Vincent","Loh","M"
4631,"Zoe","Lee","F"
4632,"Roger","Low","M"
4633,"Emily","Wong","F"
4634,"Queenie","Yeo","F"
4635,"Jean","Chan","F"
4636,"David","Yeo","M"
4637,"Jean","Low","F"
4638,"Tania","Choo","F"
4639,"James","Wong","M"
4640,"Stanley","Low","M"
4641,"Zoe","Wong","F"
4642,"Xander","Ho","M"
4643,"Felicity","Yeo","F"
4644,"Oliver","Ho","M"
4645,"Lawrence","Soh","M"
4646,"Jennifer","Yip","F"
4647,"David","Yip","M"
4648,"Natalie","Ng","F"
4649,"Susan","Seah","F"
4650,"Queenie","Lee","F"
4651,"Steven","Ng","M"
4652,"George","Lee","M"
4653,"Felicity","Yip","F"
4654,"Ellen","Chan","F"
4655,"Harry","Soh","M"
4656,"Kathy","Low","F"
4657,"Regina","Loh","F"
4658,"Michael","Low","M"
4659,"Pearlyn","Lim","F"
4660,"Zechary","Yeo","M"
4661,"Steven","Chan","M"
4662,"Timothy","Loh","M"
4663,"Diana","Chan","F"
4664,"Stanley","Ho","M"
4665,"Zechary","Soh","M"
4666,"Wilma","Yip","F"
4667,"Mark","Yip","M"
4668,"Shirley","Yip","F"
4669,"Richard","Lee","M"
4670,"Richard","Loh","M"
4671,"Kathy","Yip","F"
4672,"Kathy","Soh","F"
4673,"Xena","Yeo","F"
4674,"Leonard","Low","M"
4675,"Richard","Loh","M"
4676,"Sally","Loh","F"
4677,"Brenda","Low","F"
4678,"Joe","Choo","M"
4679,"Michelle","Wong","F"
4680,"Lawrence","Low","M"
4681,"Sally","Soh","F"
4682,"Olinda","Ho","F"
4683,"Amanda","Yip","F"
4684,"Richard","Lim","M"
4685,"Uma","Ng","F"
4686,"Daniel","Ho","M"
4687,"Manfred","Seah","M"
4688,"Paul","Ho","M"
4689,"Wilma","Lim","F"
4690,"George","Tan","M"
4691,"Gloria","Lim","F"
4692,"Roy","Low","M"
4693,"Patricia","Ng","F"
4694,"Alice","Yip","F"
4695,"Bob","Wong","M"
4696,"Clara","Low","F"
4697,"Julia","Yeo","F"
4698,"Pearlyn","Chua","F"
4699,"Brenda","Seah","F"
4700,"Thomas","Ho","M"
4701,"Isaac","Yeo","M"
4702,"Jessica","Chua","F"
4703,"Elizabeth","Wong","F"
4704,"Janet","Lee","F"
4705,"Violet","Lee","F"
4706,"Queenie","Chan","F"
4707,"Percy","Low","M"
4708,"Jacqueline","Ho","F"
4709,"Alice","Soh","F"
4710,"Christopher","Soh","M"
4711,"Keith","Seah","M"
4712,"Jennifer","Low","F"
4713,"Emily","Soh","F"
4714,"George","Wong","M"
4715,"Queenie","Ho","F"
4716,"Charles","Ho","M"
4717,"Mark","Soh","M"
4718,"Diana","Lee","F"
4719,"Alex","Chan","M"
4720,"Harry","Chan","M"
4721,"Eugene","Soh","M"
4722,"Uma","Chan","F"
4723,"Elizabeth","Soh","F"
4724,"Olinda","Seah","F"
4725,"Jean","Tan","F"
4726,"George","Chua","M"
4727,"Xena","Tan","F"
4728,"Isaac","Soh","M"
4729,"Bob","Ho","M"
4730,"Roy","Wong","M"
4731,"Patricia","Chua","F"
4732,"Jean","Chan","F"
4733,"Timothy","Soh","M"
4734,"Natalie","Loh","F"
4735,"Amanda","Choo","F"
4736,"Ellen","Ho","F"
4737,"Helen","Seah","F"
4738,"Sophie","Chua","F"
4739,"Karen","Loh","F"
4740,"Eugene","Choo","M"
4741,"Charles","Wong","M"
4742,"Zoe","Low","F"
4743,"Keith","Chan","M"
4744,"William","Lim","M"
4745,"Charles","Low","M"
4746,"Keith","Chan","M"
4747,"Roy","Lim","M"
4748,"Joe","Yeo","M"
4749,"Stanley","Wong","M"
4750,"Zechary","Ng","M"
4751,"Nicholas","Lee","M"
4752,"Kathy","Low","F"
4753,"Harry","Low","M"
4754,"Elizabeth","Yip","F"
4755,"Anna","Ng","F"
4756,"James","Soh","M"
4757,"Emily","Seah","F"
4758,"Magdalene","Chan","F"
4759,"John","Chan","M"
4760,"Karen","Low","F"
4761,"Sophie","Chan","F"
4762,"Angela","Loh","F"
4763,"Keith","Tan","M"
4764,"Christopher","Ng","M"
4765,"Catherine","Wong","F"
4766,"Sophie","Lee","F"
4767,"Emily","Choo","F"
4768,"Amanda","Ho","F"
4769,"Gary","Wong","M"
4770,"Daniel","Tan","M"
4771,"Queenie","Low","F"
4772,"Isaac","Seah","M"
4773,"Keith","Ng","M"
4774,"Alex","Lim","M"
4775,"Norman","Chua","M"
4776,"Catherine","Lee","F"
4777,"Kathy","Low","F"
4778,"Uma","Soh","F"
4779,"Helen","Yip","F"
4780,"Karen","Choo","F"
4781,"Rachel","Loh","F"
4782,"Leonard","Soh","M"
4783,"Shirley","Chan","F"
4784,"James","Chua","M"
4785,"Tania","Soh","F"
4786,"Daniel","Lee","M"
4787,"Xena","Yip","F"
4788,"Terence","Lee","M"
4789,"Kathy","Yeo","F"
4790,"Angela","Chua","F"
4791,"Xander","Wong","M"
4792,"Roy","Yeo","M"
4793,"Alice","Seah","F"
4794,"Jean","Lim","F"
4795,"Gloria","Ho","F"
4796,"John","Loh","M"
4797,"Wilma","Seah","F"
4798,"Percy","Ho","M"
4799,"Ruth","Low","F"
4800,"Uma","Tan","F"
4801,"Natalie","Yeo","F"
4802,"Charles","Lee","M"
4803,"Tania","Ho","F"
4804,"Robert","Chua","M"
4805,"Elliot","Seah","M"
4806,"Bob","Yeo","M"
4807,"Thomas","Chua","M"
4808,"Joe","Low","M"
4809,"Joseph","Tan","M"
4810,"Jean","Chua","F"
4811,"Joe","Choo","M"
4812,"Irene","Chan","F"
4813,"Gary","Yip","M"
4814,"Frank","Tan","M"
4815,"James","Tan","M"
4816,"Sophie","Choo","F"
4817,"Steven","Lee","M"
4818,"Richard","Seah","M"
4819,"Ivy","Wong","F"
4820,"Gary","Tan","M"
4821,"James","Wong","M"
4822,"Michael","Seah","M"
4823,"Mark","Wong","M"
4824,"Jessica","Wong","F"
4825,"Uma","Chan","F"
4826,"Roger","Low","M"
4827,"James","Lee","M"
4828,"Jessica","Lee","F"
4829,"Vicky","Lee","F"
4830,"Karen","Choo","F"
4831,"David","Ho","M"
4832,"Queenie","Seah","F"
4833,"Ryan","Lee","M"
4834,"Roy","Chan","M"
4835,"Rachel","Tan","F"
4836,"Regina","Yeo","F"
4837,"Wilma","Ng","F"
4838,"Pearlyn","Choo","F"
4839,"Jacqueline","Choo","F"
4840,"Jean","Low","F"
4841,"Irene","Yeo","F"
4842,"Karen","Yeo","F"
4843,"Frank","Loh","M"
4844,"Pearlyn","Yeo","F"
4845,"George","Choo","M"
4846,"Catherine","Low","F"
4847,"Frank","Ng","M"
4848,"Rachel","Chan","F"
4849,"Olinda","Seah","F"
4850,"Rachel","Ng","F"
4851,"Jennifer","Seah","F"
4852,"George","Ng","M"
4853,"Janet","Low","F"
4854,"Elliot","Ho","M"
4855,"Christopher","Choo","M"
4856,"Sylvester","Ng","M"
4857,"Joseph","Lim","M"
4858,"Michelle","Ho","F"
4859,"Lawrence","Soh","M"
4860,"Ellen","Low","F"
4861,"Susan","Lee","F"
4862,"Sally","Yip","F"
4863,"Vicky","Chua","F"
4864,"Anna","Lee","F"
4865,"Steven","Soh","M"
4866,"Janet","Seah","F"
4867,"Ellen","Low","F"
4868,"Richard","Low","M"
4869,"Leonard","Loh","M"
4870,"Sophie","Soh","F"
4871,"Magdalene","Choo","F"
4872,"Patricia","Tan","F"
4873,"Nancy","Yeo","F"
4874,"Cindy","Seah","F"
4875,"Paul","Yeo","M"
4876,"Stanley","Wong","M"
4877,"Mark","Chan","M"
4878,"Cindy","Ho","F"
4879,"Robert","Chua","M"
4880,"Tania","Wong","F"
4881,"Irene","Ng","F"
4882,"John","Choo","M"
4883,"Timothy","Seah","M"
4884,"Joseph","Chua","M"
4885,"Mark","Loh","M"
4886,"Helen","Yip","F"
4887,"Ivy","Chua","F"
4888,"Felicity","Seah","F"
4889,"Sophie","Chan","F"
4890,"Elliot","Low","M"
4891,"Brenda","Yip","F"
4892,"Amanda","Chan","F"
4893,"Keith","Seah","M"
4894,"Pearlyn","Tan","F"
4895,"John","Ng","M"
4896,"Roger","Tan","M"
4897,"Steven","Loh","M"
4898,"Isaac","Ho","M"
4899,"Ryan","Lee","M"
4900,"William","Wong","M"
4901,"William","Lim","M"
4902,"Ellen","Loh","F"
4903,"Natalie","Loh","F"
4904,"Timothy","Loh","M"
4905,"William","Lee","M"
4906,"Ivy","Ho","F"
4907,"Irene","Yip","F"
4908,"Olinda","Lee","F"
4909,"Mark","Choo","M"
4910,"Pearlyn","Loh","F"
4911,"Elizabeth","Wong","F"
4912,"Keith","Low","M"
4913,"Charles","Seah","M"
4914,"Violet","Wong","F"
4915,"Violet","Choo","F"
4916,"Catherine","Seah","F"
4917,"Catherine","Wong","F"
4918,"Alice","Chua","F"
4919,"Norman","Seah","M"
4920,"Alice","Choo","F"
4921,"Pearlyn","Yeo","F"
4922,"Wilma","Yeo","F"
4923,"William","Choo","M"
4924,"Janet","Tan","F"
4925,"Pearlyn","Wong","F"
4926,"Natalie","Wong","F"
4927,"Charles","Yip","M"
4928,"Michelle","Yip","F"
4929,"Eugene","Tan","M"
4930,"Michael","Lee","M"
4931,"Steven","Low","M"
4932,"Ellen","Ng","F"
4933,"Nicholas","Soh","M"
4934,"Harry","Lim","M"
4935,"Roy","Yeo","M"
4936,"Paul","Chua","M"
4937,"Leonard","Ho","M"
4938,"George","Lim","M"
4939,"Ruth","Soh","F"
4940,"Regina","Wong","F"
4941,"Michelle","Wong","F"
4942,"David","Tan","M"
4943,"Norman","Soh","M"
4944,"Mark","Wong","M"
4945,"Timothy","Soh","M"
4946,"Diana","Seah","F"
4947,"Nancy","Ho","F"
4948,"Stanley","Seah","M"
4949,"Magdalene","Tan","F"
4950,"Jessica","Soh","F"
4951,"Janet","Soh","F"
4952,"Jacqueline","Choo","F"
4953,"Vincent","Tan","M"
4954,"Christopher","Soh","M"
4955,"Clara","Tan","F"
4956,"Timothy","Lee","M"
4957,"Uma","Yeo","F"
4958,"Regina","Loh","F"
4959,"Roy","Lee","M"
4960,"Olinda","Yeo","F"
4961,"Ellen","Yeo","F"
4962,"Jean","Chua","F"
4963,"Steven","Chan","M"
4964,"Jennifer","Seah","F"
4965,"Brenda","Wong","F"
4966,"Elliot","Low","M"
4967,"Sally","Soh","F"
4968,"Emily","Wong","F"
4969,"Keith","Yeo","M"
4970,"Steven","Chan","M"
4971,"Manfred","Ng","M"
4972,"Clara","Lim","F"
4973,"Roger","Wong","M"
4974,"George","Chan","M"
4975,"Julia","Loh","F"
4976,"Charles","Lee","M"
4977,"Bob","Soh","M"
4978,"Keith","Ng","M"
4979,"Michelle","Yip","F"
4980,"Norman","Choo","M"
4981,"Isaac","Chua","M"
4982,"Wilma","Lim","F"
4983,"Grace","Soh","F"
4984,"Oliver","Ho","M"
4985,"Michelle","Ng","F"
4986,"Mark","Yip","M"
4987,"Michelle","Choo","F"
4988,"Bob","Yip","M"
4989,"Uma","Yip","F"
4990,"Frank","Lee","M"
4991,"Henry","Soh","M"
4992,"Daniel","Ng","M"
4993,"Ivy","Lim","F"
4994,"Charles","Low","M"
4995,"Christopher","Lim","M"
4996,"Wilma","Yeo","F"
4997,"Sally","Wong","F"
4998,"Leonard","Chua","M"
4999,"Sally","Lim","F"
5000,"Gloria","Ho","F"
5001,"Elliot","Lim","M"
5002,"Karen","Seah","F"
5003,"Leonard","Seah","M"
5004,"Thomas","Loh","M"
5005,"Joseph","Chan","M"
5006,"Uma","Chan","F"
5007,"Henry","Ng","M"
5008,"Grace","Loh","F"
5009,"Catherine","Yeo","F"
5010,"William","Ng","M"
5011,"Kathy","Tan","F"
5012,"Richard","Seah","M"
5013,"Magdalene","Lim","F"
5014,"Henry","Loh","M"
5015,"Regina","Lim","F"
5016,"Jennifer","Lee","F"
5017,"Jean","Loh","F"
5018,"Michael","Chan","M"
5019,"Keith","Ho","M"
5020,"Jennifer","Tan","F"
5021,"Wilma","Loh","F"
5022,"Diana","Wong","F"
5023,"Zoe","Chan","F"
5024,"Lawrence","Yeo","M"
5025,"Sally","Lee","F"
5026,"Paul","Choo","M"
5027,"Roy","Low","M"
5028,"Roger","Ng","M"
5029,"George","Chan","M"
5030,"Diana","Chua","F"
5031,"Bob","Ho","M"
5032,"Catherine","Loh","F"
5033,"Terence","Chan","M"
5034,"Eugene","Ho","M"
5035,"Felicity","Ng","F"
5036,"Bob","Ho","M"
5037,"Leonard","Lim","M"
5038,"Patricia","Wong","F"
5039,"Lena","Yip","F"
5040,"Michael","Yeo","M"
5041,"Roger","Chua","M"
5042,"Terence","Tan","M"
5043,"Terence","Seah","M"
5044,"Emily","Wong","F"
5045,"Manfred","Ng","M"
5046,"Roy","Yeo","M"
5047,"Anna","Ng","F"
5048,"Eugene","Seah","M"
5049,"Sophie","Choo","F"
5050,"Steven","Tan","M"
5051,"Grace","Seah","F"
5052,"Leonard","Soh","M"
5053,"Oliver","Low","M"
5054,"Diana","Soh","F"
5055,"Violet","Lee","F"
5056,"Gary","Yeo","M"
5057,"Patricia","Choo","F"
5058,"Elliot","Lee","M"
5059,"Elizabeth","Yeo","F"
5060,"Lawrence","Low","M"
5061,"Jennifer","Tan","F"
5062,"Julia","Ho","F"
5063,"Nancy","Chua","F"
5064,"Paul","Seah","M"
5065,"Sophie","Chan","F"
5066,"Queenie","Ng","F"
5067,"Queenie","Tan","F"
5068,"Keith","Ng","M"
5069,"Emily","Seah","F"
5070,"Keith","Loh","M"
5071,"Jean","Choo","F"
5072,"Olinda","Ng","F"
5073,"Roger","Loh","M"
5074,"Janet","Ho","F"
5075,"Amanda","Loh","F"
5076,"Ruth","Soh","F"
5077,"Mark","Yeo","M"
5078,"Isaac","Soh","M"
5079,"William","Loh","M"
5080,"Daniel","Ho","M"
5081,"Thomas","Soh","M"
5082,"Elizabeth","Wong","F"
5083,"Daniel","Yip","M"
5084,"Daniel","Tan","M"
5085,"Irene","Chua","F"
5086,"Vincent","Yip","M"
5087,"Violet","Lim","F"
5088,"Wilma","Yeo","F"
5089,"Ryan","Lim","M"
5090,"Helen","Ho","F"
5091,"Daniel","Lim","M"
5092,"David","Chan","M"
5093,"George","Chan","M"
5094,"Diana","Ho","F"
5095,"Magdalene","Chua","F"
5096,"Grace","Wong","F"
5097,"Zechary","Ho","M"
5098,"Charles","Choo","M"
5099,"Percy","Chua","M"
5100,"Anna","Seah","F"
5101,"Grace","Choo","F"
5102,"Alex","Yip","M"
5103,"Elliot","Chua","M"
5104,"Frank","Loh","M"
5105,"Sally","Choo","F"
5106,"Keith","Seah","M"
5107,"Violet","Loh","F"
5108,"Olinda","Yip","F"
5109,"Rachel","Chan","F"
5110,"Michael","Lee","M"
5111,"Amanda","Chan","F"
5112,"Diana","Ng","F"
5113,"Jessica","Soh","F"
5114,"Grace","Ho","F"
5115,"Pearlyn","Chua","F"
5116,"Regina","Loh","F"
5117,"Michelle","Lee","F"
5118,"Amanda","Ho","F"
5119,"Vincent","Lim","M"
5120,"Clara","Ng","F"
5121,"Charles","Chan","M"
5122,"Christopher","Soh","M"
5123,"Lena","Chua","F"
5124,"Zechary","Yeo","M"
5125,"Robert","Chan","M"
5126,"Gloria","Low","F"
5127,"Helen","Yeo","F"
5128,"Frank","Loh","M"
5129,"John","Lim","M"
5130,"Karen","Seah","F"
5131,"Uma","Yeo","F"
5132,"Sally","Ho","F"
5133,"Rachel","Wong","F"
5134,"Ivy","Low","F"
5135,"Helen","Ng","F"
5136,"Angela","Chan","F"
5137,"Christopher","Seah","M"
5138,"Gary","Ho","M"
5139,"Queenie","Ho","F"
5140,"Leonard","Yeo","M"
5141,"Bob","Chan","M"
5142,"Charles","Seah","M"
5143,"Irene","Loh","F"
5144,"Elizabeth","Chua","F"
5145,"Keith","Tan","M"
5146,"Clara","Ng","F"
5147,"Clara","Loh","F"
5148,"Ruth","Lim","F"
5149,"Felicity","Low","F"
5150,"Magdalene","Wong","F"
5151,"Alice","Lee","F"
5152,"Elliot","Chan","M"
5153,"Norman","Seah","M"
5154,"Angela","Wong","F"
5155,"Isaac","Choo","M"
5156,"Leonard","Lim","M"
5157,"Magdalene","Ng","F"
5158,"Catherine","Chua","F"
5159,"Terence","Chua","M"
5160,"Alice","Loh","F"
5161,"Natalie","Lee","F"
5162,"Alice","Wong","F"
5163,"Julia","Lee","F"
5164,"William","Seah","M"
5165,"Richard","Chan","M"
5166,"Roy","Lim","M"
5167,"Leonard","Lim","M"
5168,"Natalie","Choo","F"
5169,"William","Chan","M"
5170,"Magdalene","Wong","F"
5171,"Charles","Choo","M"
5172,"Jean","Low","F"
5173,"Ruth","Yip","F"
5174,"Julia","Chan","F"
5175,"David","Low","M"
5176,"Grace","Yeo","F"
5177,"Christopher","Lee","M"
5178,"Leonard","Yeo","M"
5179,"Patricia","Loh","F"
5180,"Janet","Ho","F"
5181,"Vincent","Ho","M"
5182,"Violet","Chan","F"
5183,"David","Seah","M"
5184,"Oliver","Soh","M"
5185,"Patricia","Yip","F"
5186,"Pearlyn","Yip","F"
5187,"Charles","Chan","M"
5188,"Sally","Lee","F"
5189,"Jessica","Loh","F"
5190,"Norman","Lim","M"
5191,"Isaac","Lee","M"
5192,"Olinda","Low","F"
5193,"Brenda","Lim","F"
5194,"Elizabeth","Chan","F"
5195,"Mark","Tan","M"
5196,"Wilma","Wong","F"
5197,"Olinda","Tan","F"
5198,"Natalie","Seah","F"
5199,"Roy","Lee","M"
5200,"Janet","Loh","F"
5201,"Robert","Lim","M"
5202,"Richard","Yip","M"
5203,"Robert","Loh","M"
5204,"Eugene","Choo","M"
5205,"Bob","Choo","M"
5206,"James","Loh","M"
5207,"Keith","Chan","M"
5208,"Zoe","Tan","F"
5209,"Magdalene","Choo","F"
5210,"David","Chan","M"
5211,"Henry","Loh","M"
5212,"Patricia","Yip","F"
5213,"Shirley","Low","F"
5214,"Diana","Chan","F"
5215,"Bob","Soh","M"
5216,"Harry","Chan","M"
5217,"Eugene","Wong","M"
5218,"Eugene","Ng","M"
5219,"Keith","Chan","M"
5220,"Ivy","Low","F"
5221,"Gary","Seah","M"
5222,"Elliot","Tan","M"
5223,"Michael","Ho","M"
5224,"Harry","Low","M"
5225,"Amanda","Yip","F"
5226,"Brenda","Soh","F"
5227,"Vincent","Seah","M"
5228,"Pearlyn","Chua","F"
5229,"Felicity","Lim","F"
5230,"Michelle","Choo","F"
5231,"Felicity","Tan","F"
5232,"Jessica","Choo","F"
5233,"Wilma","Lee","F"
5234,"Keith","Wong","M"
5235,"Kathy","Ng","F"
5236,"Jean","Soh","F"
5237,"Manfred","Chan","M"
5238,"Daniel","Lim","M"
5239,"Regina","Yip","F"
5240,"Isaac","Ho","M"
5241,"Roy","Loh","M"
5242,"Oliver","Loh","M"
5243,"Gloria","Lee","F"
5244,"Robert","Ng","M"
5245,"Wilma","Seah","F"
5246,"Joseph","Ho","M"
5247,"Norman","Yeo","M"
5248,"Grace","Wong","F"
5249,"Zoe","Yeo","F"
5250,"Clara","Low","F"
5251,"Wilma","Yeo","F"
5252,"Henry","Ho","M"
5253,"Rachel","Low","F"
5254,"Eugene","Lee","M"
5255,"Kathy","Loh","F"
5256,"Xena","Yeo","F"
5257,"Steven","Lim","M"
5258,"Frank","Ho","M"
5259,"William","Lim","M"
5260,"Ryan","Wong","M"
5261,"Keith","Yeo","M"
5262,"Pearlyn","Chua","F"
5263,"Stanley","Choo","M"
5264,"Henry","Lee","M"
5265,"Richard","Lee","M"
5266,"Bob","Ho","M"
5267,"Norman","Lim","M"
5268,"Bob","Chua","M"
5269,"Sylvester","Soh","M"
5270,"Anna","Lee","F"
5271,"Stanley","Loh","M"
5272,"Karen","Yip","F"
5273,"Cindy","Ng","F"
5274,"Percy","Ng","M"
5275,"Manfred","Ho","M"
5276,"Keith","Yip","M"
5277,"Wilma","Yip","F"
5278,"Gloria","Soh","F"
5279,"Tania","Soh","F"
5280,"Karen","Tan","F"
5281,"Ellen","Tan","F"
5282,"Jessica","Ng","F"
5283,"Alice","Lee","F"
5284,"Rachel","Choo","F"
5285,"Elliot","Seah","M"
5286,"Jacqueline","Lee","F"
5287,"Michelle","Choo","F"
5288,"Stanley","Loh","M"
5289,"Lawrence","Chan","M"
5290,"Ellen","Chua","F"
5291,"Regina","Wong","F"
5292,"Natalie","Chan","F"
5293,"Irene","Soh","F"
5294,"Nicholas","Lee","M"
5295,"John","Seah","M"
5296,"Helen","Seah","F"
5297,"Pearlyn","Loh","F"
5298,"Nicholas","Ho","M"
5299,"Percy","Loh","M"
5300,"Helen","Wong","F"
5301,"Grace","Loh","F"
5302,"Vincent","Lee","M"
5303,"Sylvester","Chan","M"
5304,"Gloria","Lee","F"
5305,"Ellen","Loh","F"
5306,"Timothy","Soh","M"
5307,"Anna","Loh","F"
5308,"Sylvester","Tan","M"
5309,"Terence","Lim","M"
5310,"Jessica","Chan","F"
5311,"Tania","Tan","F"
5312,"Roger","Lee","M"
5313,"Angela","Lee","F"
5314,"Bob","Chua","M"
5315,"Sally","Yeo","F"
5316,"Catherine","Soh","F"
5317,"Julia","Lim","F"
5318,"Nicholas","Lim","M"
5319,"Zoe","Wong","F"
5320,"Vicky","Chan","F"
5321,"Christopher","Wong","M"
5322,"Ivy","Lim","F"
5323,"Nicholas","Ng","M"
5324,"Vincent","Yeo","M"
5325,"Gloria","Chua","F"
5326,"Terence","Choo","M"
5327,"Daniel","Chua","M"
5328,"Olinda","Low","F"
5329,"Thomas","Soh","M"
5330,"Natalie","Soh","F"
5331,"Pearlyn","Soh","F"
5332,"Shirley","Soh","F"
5333,"Sally","Tan","F"
5334,"Jean","Chua","F"
5335,"Roger","Tan","M"
5336,"Frank","Soh","M"
5337,"Shirley","Lee","F"
5338,"David","Yip","M"
5339,"Zechary","Yeo","M"
5340,"Gary","Ng","M"
5341,"Olinda","Wong","F"
5342,"Henry","Loh","M"
5343,"Janet","Lee","F"
5344,"Michael","Choo","M"
5345,"Catherine","Choo","F"
5346,"Xena","Chua","F"
5347,"Steven","Yip","M"
5348,"Angela","Lee","F"
5349,"Magdalene","Chua","F"
5350,"Charles","Lim","M"
5351,"Emily","Chan","F"
5352,"Frank","Ho","M"
5353,"Emily","Yip","F"
5354,"Elizabeth","Chan","F"
5355,"William","Tan","M"
5356,"Alice","Lee","F"
5357,"Vicky","Tan","F"
5358,"Bob","Loh","M"
5359,"Steven","Lim","M"
5360,"Stanley","Yeo","M"
5361,"Lawrence","Chua","M"
5362,"Kathy","Tan","F"
5363,"Joe","Lee","M"
5364,"Helen","Choo","F"
5365,"Clara","Low","F"
5366,"Ivy","Lim","F"
5367,"Alice","Ng","F"
5368,"Susan","Yip","F"
5369,"Angela","Chan","F"
5370,"Lena","Lee","F"
5371,"Zoe","Ho","F"
5372,"Violet","Chan","F"
5373,"Julia","Loh","F"
5374,"Terence","Ng","M"
5375,"Sophie","Chan","F"
5376,"Patricia","Wong","F"
5377,"Regina","Choo","F"
5378,"Diana","Yeo","F"
5379,"Alex","Tan","M"
5380,"Ryan","Yeo","M"
5381,"Zoe","Yip","F"
5382,"Harry","Lim","M"
5383,"Diana","Chan","F"
5384,"Charles","Yip","M"
5385,"Joseph","Lim","M"
5386,"Kathy","Lim","F"
5387,"Violet","Loh","F"
5388,"Paul","Ng","M"
5389,"Jennifer","Tan","F"
5390,"Jacqueline","Ho","F"
5391,"Steven","Chua","M"
5392,"Shirley","Loh","F"
5393,"Emily","Tan","F"
5394,"Keith","Ng","M"
5395,"Angela","Ng","F"
5396,"Kathy","Chan","F"
5397,"Thomas","Chan","M"
5398,"Steven","Lim","M"
5399,"Isaac","Lee","M"
5400,"Timothy","Chua","M"
5401,"Ivy","Ng","F"
5402,"Robert","Choo","M"
5403,"Julia","Low","F"
5404,"Leonard","Chan","M"
5405,"Jessica","Ho","F"
5406,"Regina","Lee","F"
5407,"Thomas","Chan","M"
5408,"Patricia","Yip","F"
5409,"Jennifer","Chua","F"
5410,"Shirley","Choo","F"
5411,"Julia","Seah","F"
5412,"Oliver","Soh","M"
5413,"Clara","Wong","F"
5414,"Patricia","Ng","F"
5415,"Joe","Lee","M"
5416,"Amanda","Loh","F"
5417,"Patricia","Low","F"
5418,"Eugene","Ng","M"
5419,"Charles","Chua","M"
5420,"William","Yip","M"
5421,"Christopher","Choo","M"
5422,"Olinda","Chua","F"
5423,"John","Choo","M"
5424,"Zoe","Low","F"
5425,"Magdalene","Yeo","F"
5426,"Pearlyn","Chan","F"
5427,"Queenie","Tan","F"
5428,"Roger","Chua","M"
5429,"Regina","Ho","F"
5430,"Percy","Tan","M"
5431,"Sophie","Ho","F"
5432,"Pearlyn","Choo","F"
5433,"Patricia","Ng","F"
5434,"Mark","Lee","M"
5435,"Eugene","Seah","M"
5436,"Catherine","Seah","F"
5437,"Sally","Chua","F"
5438,"Queenie","Tan","F"
5439,"Michelle","Chua","F"
5440,"Charles","Wong","M"
5441,"Emily","Tan","F"
5442,"Xander","Ng","M"
5443,"Amanda","Chua","F"
5444,"Percy","Yip","M"
5445,"Frank","Loh","M"
5446,"Timothy","Low","M"
5447,"Ryan","Yeo","M"
5448,"Queenie","Yip","F"
5449,"Ryan","Soh","M"
5450,"Joseph","Seah","M"
5451,"Catherine","Lee","F"
5452,"Karen","Low","F"
5453,"Keith","Chua","M"
5454,"Richard","Ng","M"
5455,"Ruth","Lee","F"
5456,"Zechary","Lim","M"
5457,"Sylvester","Low","M"
5458,"Clara","Lee","F"
5459,"Wilma","Soh","F"
5460,"Keith","Ng","M"
5461,"Catherine","Tan","F"
5462,"William","Seah","M"
5463,"Keith","Soh","M"
5464,"Ryan","Tan","M"
5465,"Amanda","Chua","F"
5466,"Cindy","Lim","F"
5467,"Amanda","Seah","F"
5468,"Joe","Low","M"
5469,"Jessica","Choo","F"
5470,"Grace","Choo","F"
5471,"Julia","Lim","F"
5472,"Alex","Ng","M"
5473,"Nicholas","Yeo","M"
5474,"Eugene","Yip","M"
5475,"Helen","Yeo","F"
5476,"Richard","Low","M"
5477,"John","Yeo","M"
5478,"Lena","Tan","F"
5479,"Diana","Chua","F"
5480,"Christopher","Lee","M"
5481,"Thomas","Ng","M"
5482,"Ellen","Chan","F"
5483,"Sophie","Tan","F"
5484,"Zoe","Yeo","F"
5485,"Tania","Yip","F"
5486,"Steven","Chua","M"
5487,"Julia","Low","F"
5488,"Christopher","Soh","M"
5489,"Norman","Soh","M"
5490,"Nicholas","Chua","M"
5491,"Joe","Lim","M"
5492,"Violet","Yip","F"
5493,"Ruth","Soh","F"
5494,"Jessica","Ho","F"
5495,"Manfred","Chua","M"
5496,"Gary","Lee","M"
